Happy,Angry,Disgusted,HandRaised,Sleep,HeadGaze,Engagement
0.5852298372507397,0.14802659035471313,0.26674357239454705,1,0,2,4
0.7290209745780953,0.12419207767010135,0.14678694775180331,1,0,2,4
0.3805386008177595,0.34346249134130774,0.27599890784093273,1,0,2,5
0.3945151132156453,0.36711402636439394,0.23837086041996072,1,0,2,4
0.37497398977260205,0.11270589816058453,0.5123201120668134,1,0,2,4
0.6508361289748238,0.3129927794238842,0.03617109160129205,1,0,2,5
0.22630356427480777,0.5846957649316942,0.18900067079349822,1,0,2,4
0.15014229600774137,0.6163693706390262,0.23348833335323238,1,0,2,5
0.4803424824525058,0.4048406624582462,0.11481685508924784,1,0,2,4
0.6517589126264463,0.14150285458093367,0.2067382327926201,1,0,2,4
0.43438525167015496,0.5075884253268166,0.05802632300302842,1,0,2,4
0.24025114281726784,0.32978444293689263,0.4299644142458395,1,0,2,4
0.9439281138830837,0.04522891505879877,0.01084297105811745,1,0,2,5
0.20351534455281303,0.16508477080561232,0.6313998846415748,1,0,2,4
0.35111356672151345,0.5935656319628078,0.05532080131567891,1,0,2,4
0.8175679092087392,0.014856362118643877,0.16757572867261689,1,0,2,4
0.42970210278147203,0.38361709008310646,0.18668080713542148,1,0,2,5
0.43688221901580954,0.35140217356808245,0.2117156074161079,1,0,2,4
0.45565958674889523,0.32276176078565766,0.221578652465447,1,0,2,5
0.3883586327132243,0.054497583954803974,0.5571437833319719,1,0,2,5
0.4490572085580312,0.0141453977359507,0.5367973937060181,1,0,2,4
0.4338470324682358,0.15330837518455467,0.41284459234720944,1,0,2,4
0.050810304344036446,0.8261547439778263,0.12303495167813737,1,0,2,5
0.4142796124979555,0.29037898882719715,0.2953413986748474,1,0,2,5
0.17894838309962982,0.1023263088284237,0.7187253080719465,1,0,2,5
0.3346367593162569,0.130282721085239,0.5350805195985041,1,0,2,5
0.009395526334088198,0.6553220063473533,0.33528246731855854,1,0,2,5
0.1810634628647634,0.3281215336881565,0.49081500344708023,1,0,2,5
0.39305926682533393,0.48845150422341854,0.11848922895124761,1,0,2,4
0.3510820516548941,0.5832793796295433,0.06563856871556248,1,0,2,4
0.4167476858197818,0.4781596411155217,0.10509267306469648,1,0,2,4
0.5311769245184044,0.27007206361562697,0.19875101186596864,1,0,2,5
0.3429116883523434,0.4662350352963183,0.19085327635133842,1,0,2,4
0.28239870846160386,0.6447993414414966,0.07280195009689956,1,0,2,5
0.08708898604004174,0.7827272772346597,0.13018373672529857,1,0,2,4
0.31443977173922955,0.1714796190068409,0.5140806092539295,1,0,2,4
0.03304872023773122,0.19380628597689945,0.7731449937853694,1,0,2,5
0.19791275951600185,0.27406268116141547,0.5280245593225826,1,0,2,4
0.030598673897995685,0.18660393314544815,0.7827973929565561,1,0,2,4
0.5100397748531424,0.08453641129471547,0.40542381385214205,1,0,2,5
0.08456002898791394,0.1859854623048814,0.7294545087072046,1,0,2,5
0.4768834385321889,0.13906162034029973,0.3840549411275114,1,0,2,4
0.2227286029227675,0.3008604247478146,0.47641097232941787,1,0,2,4
0.712858552347591,0.21754263870786764,0.06959880894454126,1,0,2,4
0.17647912890426778,0.6831647751162906,0.14035609597944154,1,0,2,5
0.3563809732099792,0.49563645837794296,0.1479825684120778,1,0,2,5
0.033098253471445856,0.09673554336423215,0.8701662031643219,1,0,2,4
0.020569484212941604,0.39048395375595263,0.5889465620311057,1,0,2,4
0.05001762708940579,0.5781314757492525,0.37185089716134173,1,0,2,4
0.41694188223775974,0.3027389543868076,0.28031916337543256,1,0,2,5
0.3485738797575779,0.49415127644092727,0.1572748438014949,1,0,2,5
0.3213569301523261,0.6199393211046879,0.05870374874298611,1,0,2,4
0.5957908891475084,0.25974031059867303,0.14446880025381834,1,0,2,5
0.244159081965145,0.45700920811766527,0.29883170991718955,1,0,2,4
0.4688508442772195,0.3370889148011615,0.19406024092161894,1,0,2,4
0.28172986356077334,0.11662993212382307,0.6016402043154035,1,0,2,5
0.2747335379425857,0.629920508801395,0.0953459532560191,1,0,2,4
0.0057714548585919515,0.4395280237111031,0.5547005214303048,1,0,2,4
0.28450321126763034,0.28764317632660424,0.4278536124057656,1,0,2,4
0.7473369330166031,0.18164734252607118,0.07101572445732589,1,0,2,4
0.0027293727588719972,0.3141611279286417,0.6831094993124864,1,0,2,5
0.57700443907347,0.20685041674069116,0.2161451441858388,1,0,2,4
0.21391017997398418,0.6167482729913817,0.16934154703463425,1,0,2,4
0.21906610964819928,0.5540973234875535,0.22683656686424725,1,0,2,5
0.39458007669859574,0.2533497868885494,0.3520701364128549,1,0,2,4
0.7589418573238941,0.06811942805702527,0.1729387146190806,1,0,2,4
0.08816644744805156,0.8900878850817435,0.021745667470204993,1,0,2,5
0.3366013203954848,0.5870763010728483,0.07632237853166696,1,0,2,5
0.5532621476059605,0.13766989468023574,0.3090679577138039,1,0,2,4
0.27676187406780806,0.03344908693135916,0.6897890390008327,1,0,2,4
0.76956954602134,0.14303088715846834,0.0873995668201916,1,0,2,4
0.1742362591367747,0.3621052169890557,0.4636585238741698,1,0,2,5
0.4113919274458438,0.06331064416794491,0.5252974283862113,1,0,2,4
0.0895573729365418,0.8628734339486384,0.047569193114819844,1,0,2,4
0.6420847757525657,0.023262581171779498,0.3346526430756547,1,0,2,5
0.344114455071794,0.20071613318964673,0.4551694117385593,1,0,2,4
0.2618785538734958,0.4781617651092238,0.25995968101728034,1,0,2,5
0.19159200749699629,0.5042069884331849,0.30420100406981876,1,0,2,4
0.003466535270489104,0.6784382204497712,0.3180952442797396,1,0,2,4
0.7421165252929177,0.11796850677958137,0.13991496792750102,1,0,2,5
0.3477654745165409,0.3166092909210839,0.3356252345623752,1,0,2,4
0.17191394419391612,0.4058882820008864,0.4221977738051976,1,0,2,5
0.059851361697433554,0.7982011996213579,0.14194743868120865,1,0,2,4
0.1445116606893188,0.7279945154234291,0.12749382388725214,1,0,2,5
0.1555621495966787,0.5815307218861263,0.2629071285171951,1,0,2,5
0.48757821940108553,0.46319590799710586,0.049225872601808676,1,0,2,4
0.5944800553434431,0.22821369216094797,0.17730625249560902,1,0,2,5
0.08892884039383146,0.7856978416360053,0.12537331797016324,1,0,2,4
0.6122152129359387,0.3375291066785747,0.050255680385486695,1,0,2,5
0.7267573597947798,0.10549685250450043,0.1677457877007198,1,0,2,4
0.059044934896892505,0.8586767272014416,0.0822783379016658,1,0,2,4
0.5947217305683504,0.08998582375872403,0.3152924456729255,1,0,2,5
0.02599887332032557,0.845061464421912,0.12893966225776257,1,0,2,4
0.34195821650965874,0.5975034108125983,0.06053837267774304,1,0,2,5
0.5023990825291488,0.14989283747826315,0.34770807999258824,1,0,2,4
0.7717444957099305,0.07625648339184751,0.151999020898222,1,0,2,4
0.832864088260598,0.0733559911199234,0.09377992061947868,1,0,2,4
0.08897004983297141,0.7731010991698577,0.13792885099717098,1,0,2,4
0.6485268526878941,0.3410858865991584,0.010387260712947516,1,0,2,5
0.13385449690059195,0.39586323688932396,0.47028226621008423,1,0,2,5
0.20230962893645923,0.18596451335781297,0.6117258577057277,1,0,2,5
0.558398224392722,0.17554026169731518,0.2660615139099627,1,0,2,5
0.19287594744554742,0.26790190056680313,0.5392221519876494,1,0,2,4
0.6248635038115182,0.050418352669739125,0.32471814351874273,1,0,2,5
0.6402019033260116,0.1902724592518918,0.1695256374220967,1,0,2,4
0.0063413547244811274,0.29980278493202644,0.6938558603434926,1,0,2,4
0.44648532285332765,0.37179630274574704,0.18171837440092514,1,0,2,5
0.5808269368756175,0.1552908307982043,0.2638822323261783,1,0,2,5
0.46174215276629815,0.3596932685906569,0.17856457864304484,1,0,2,5
0.5319601132782127,0.044048559054070006,0.4239913276677174,1,0,2,5
0.022840263503155378,0.9125310564527284,0.06462868004411629,1,0,2,5
0.10614734864658538,0.815912713122894,0.0779399382305207,1,0,2,5
0.5391034534790579,0.21465609457777862,0.2462404519431636,1,0,2,5
0.08678122122580288,0.3434700605703955,0.5697487182038017,1,0,2,4
0.2703876203809415,0.39224866094240673,0.3373637186766518,1,0,2,4
0.3395386089318668,0.07425120391159501,0.5862101871565382,1,0,2,5
0.26807286219987564,0.6060737122739491,0.1258534255261753,1,0,2,4
0.2179819712147054,0.6998467701251566,0.08217125866013815,1,0,2,5
0.15145499572849278,0.10506105734329907,0.7434839469282083,1,0,2,5
0.04650173432741869,0.6516246844194493,0.30187358125313213,1,0,2,5
0.24755464729288953,0.6709485721862336,0.08149678052087683,1,0,2,4
0.5943379162713316,0.1995737164180449,0.2060883673106235,1,0,2,5
0.17809279627380267,0.6591384068545721,0.16276879687162507,1,0,2,4
0.10125350323525117,0.7862344362267548,0.11251206053799401,1,0,2,4
0.030710793358361074,0.2080681474441584,0.7612210591974805,1,0,2,5
0.5347866681503385,0.07248965667304401,0.3927236751766175,1,0,2,4
0.657836897492713,0.331129191399081,0.011033911108206049,1,0,2,4
0.23648988102883417,0.35008288865448156,0.4134272303166844,1,0,2,4
0.02908209636859641,0.08150262536442453,0.8894152782669792,1,0,2,5
0.10499238318012977,0.8737034988213214,0.021304117998548713,1,0,2,5
0.03575553543313076,0.3148680371399268,0.6493764274269423,1,0,2,4
0.7408524291685031,0.20391389862996623,0.055233672201530686,1,0,2,5
0.5890151419784213,0.1641502530955919,0.24683460492598697,1,0,2,5
0.48617089270092145,0.3221516815605204,0.1916774257385581,1,0,2,5
0.28130923583322287,0.3688363009065328,0.3498544632602442,1,0,2,5
0.08848325064754611,0.34957865687845996,0.5619380924739941,1,0,2,4
0.1195969079312113,0.6319106460976768,0.24849244597111197,1,0,2,4
0.001123997924758965,0.4500500553580008,0.5488259467172404,1,0,2,4
0.6736945450567133,0.20026934988832515,0.12603610505496157,1,0,2,4
0.9074215231809594,0.006656233638931762,0.08592224318010887,1,0,2,4
0.19697293361153212,0.24375724222611678,0.5592698241623512,1,0,2,4
0.024946385071577804,0.28076154644971524,0.6942920684787071,1,0,2,5
0.6025741154010479,0.09805565727164706,0.29937022732730517,1,0,2,4
0.44658994049020434,0.04021869210472559,0.5131913674050701,1,0,2,5
0.9234981980221356,0.04970334134836265,0.02679846062950169,1,0,2,5
0.04528342552516916,0.24353762469154233,0.7111789497832885,1,0,2,4
0.5548835328940649,0.3658119701055252,0.07930449700040995,1,0,2,4
0.25329606252618,0.46872944179925596,0.277974495674564,1,0,2,4
0.5528592565023799,0.326338124528705,0.12080261896891528,1,0,2,5
0.045354850061697725,0.05363302131666099,0.9010121286216413,1,0,2,5
0.15321110884401565,0.6674145614647803,0.17937432969120398,1,0,2,4
0.5975474373100961,0.2993388074515222,0.10311375523838161,1,0,2,5
0.03465627870358582,0.8309074529411352,0.1344362683552791,1,0,2,4
0.3490815986917563,0.2771579662119744,0.3737604350962692,1,0,2,4
0.47027495628782306,0.05463003627270488,0.47509500743947203,1,0,2,4
0.21036665186126347,0.049397534671233305,0.7402358134675032,1,0,2,5
0.5140101874759101,0.1313699727430526,0.35461983978103734,1,0,2,5
0.3074051428901175,0.02359481122602472,0.6690000458838576,1,0,2,4
0.29200735178039045,0.6706336772314804,0.03735897098812913,1,0,2,5
0.39523693995553993,0.08376847113588412,0.520994588908576,1,0,2,5
0.4550457053936022,0.012871923431199413,0.5320823711751983,1,0,2,5
0.5106578156474842,0.47446337945396705,0.014878804898548603,1,0,2,5
0.18669874548671336,0.1605219167369783,0.6527793377763084,1,0,2,4
0.12912387221711802,0.8278857359844037,0.04299039179847826,1,0,2,5
0.004895339242599422,0.6246398919980474,0.37046476875935314,1,0,2,5
0.3655561384866414,0.20779751529266388,0.42664634622069475,1,0,2,5
0.029748254940438403,0.07561407345933423,0.8946376716002274,1,0,2,5
0.019269289663836488,0.7015378160073011,0.27919289432886235,1,0,2,5
0.45203562187492663,0.03089858725611572,0.5170657908689578,1,0,2,4
0.3965523761663751,0.39469257876404407,0.20875504506958087,1,0,2,4
0.5895115179120566,0.2831729375052697,0.12731554458267377,1,0,2,4
0.3805138585721503,0.5953179491810159,0.024168192246833708,1,0,2,4
0.5762321530130403,0.4137816317717562,0.009986215215203353,1,0,2,5
0.3169506401765153,0.2594229142030979,0.4236264456203868,1,0,2,5
0.3469677536778172,0.04188026977591449,0.6111519765462683,1,0,2,5
0.680993681805197,0.27122697533496615,0.047779342859836794,1,0,2,4
0.0418241949553855,0.4876409490177806,0.47053485602683387,1,0,2,5
0.26231647207291,0.08641382036176645,0.6512697075653237,1,0,2,5
0.6499527303900052,0.2733448519162721,0.07670241769372266,1,0,2,5
0.31233247422638594,0.04931066649334335,0.6383568592802707,1,0,2,5
0.6072360339999598,0.02912620682334626,0.363637759176694,1,0,2,5
0.008371232570459604,0.38787046480186904,0.6037583026276715,1,0,2,4
0.23585052470116127,0.5219920499141762,0.2421574253846625,1,0,2,4
0.008103311508685752,0.46566494658711804,0.5262317419041962,1,0,2,5
0.1525002578987829,0.23091597988543103,0.616583762215786,1,0,2,4
0.3959590931525154,0.4904199637008538,0.1136209431466308,1,0,2,4
0.27595145854247344,0.4738205954246967,0.2502279460328299,1,0,2,4
0.43458098000895445,0.3657579159539529,0.19966110403709256,1,0,2,4
0.026007344194133815,0.3010222797896,0.6729703760162664,1,0,2,5
0.1357615750323773,0.03586467821311256,0.82837374675451,1,0,2,4
0.1632242046129315,0.28668774905850997,0.5500880463285585,1,0,2,5
0.20254328086691972,0.5755567371308977,0.22189998200218264,1,0,2,4
0.29000606760421016,0.00903991678706558,0.7009540156087243,1,0,2,5
0.7798073635487893,0.1255909030665634,0.09460173338464722,1,0,2,5
0.11116128841090375,0.4107320221896616,0.4781066893994346,1,0,2,4
0.41606808027753023,0.021932291084755657,0.5619996286377141,1,0,2,4
0.7022694719441632,0.08322767106573523,0.21450285699010163,1,0,2,5
0.4688754909555734,0.41660804729142503,0.11451646175300159,1,0,2,5
0.25117549913881543,0.6838560541047488,0.06496844675643575,1,0,2,4
0.23818036013587116,0.6141772065642734,0.14764243329985538,1,0,2,5
0.385277878797229,0.5093799428657314,0.10534217833703957,1,0,2,5
0.10045731394157391,0.766919770472705,0.1326229155857212,1,0,2,4
0.11678095915453601,0.20517814348408783,0.6780408973613762,1,1,2,5
0.1888817234669789,0.6912507417894354,0.11986753474358569,1,0,2,2
0.3094636472795577,0.280819109731087,0.4097172429893554,0,1,1,5
0.259697254689977,0.58201798523032,0.1582847600797031,1,0,2,3
0.11984210499182534,0.8182137423638225,0.06194415264435212,0,1,1,1
0.3182745180998268,0.5058591182653492,0.17586636363482408,0,0,2,3
0.2528280385596959,0.038319916371717375,0.7088520450685869,0,0,2,3
0.4975529469914525,0.18493643979580596,0.31751061321274154,0,1,2,1
0.40475589077584473,0.2742088001429287,0.32103530908122646,1,0,1,5
0.2667384867380841,0.7022421754228367,0.03101933783907921,0,0,1,2
0.22460613034054921,0.07591982774411406,0.6994740419153367,1,0,0,4
0.05821583908813965,0.8073960155482756,0.13438814536358487,1,0,0,5
0.31137137258647474,0.5454276030857436,0.14320102432778173,1,0,0,3
0.11921808567389224,0.7932668336075606,0.08751508071854695,1,1,2,2
0.42040726580155413,0.22331787542025988,0.35627485877818604,0,0,2,3
0.6905568201217256,0.17250170622728658,0.13694147365098802,0,0,0,1
0.49885257042459497,0.1826176527378158,0.3185297768375892,1,1,0,2
0.9463930457264893,0.002045144251045428,0.051561810022465175,1,1,1,3
0.12413093349339756,0.4636452635263445,0.41222380298025807,0,1,1,1
0.3532443871173537,0.0722861912358355,0.5744694216468109,1,0,1,3
0.531161862239619,0.09126226679946484,0.37757587096091605,1,0,0,5
0.199976151024581,0.6894724795148572,0.11055136946056174,0,1,1,1
0.5515084921349385,0.25820668965078675,0.1902848182142748,0,0,0,3
0.650686184245533,0.23968126467774328,0.10963255107672365,0,1,2,3
0.13369595705746878,0.8380561815562978,0.028247861386233423,1,1,1,5
0.42951891651692803,0.4943912602951567,0.0760898231879153,0,0,1,1
0.28118464760311274,0.496346482116601,0.22246887028028628,0,0,1,4
0.22083887540954764,0.2034548229997147,0.5757063015907377,1,0,0,2
0.11904315928134851,0.5871149031170209,0.2938419376016307,0,1,1,5
0.5802270388110669,0.22329208455975424,0.1964808766291787,1,1,1,3
0.113906928328927,0.15313813587474392,0.7329549357963291,0,1,2,4
0.7794836729558381,0.03374792802942872,0.18676839901473308,1,0,1,2
0.44013930323333256,0.22830113536036709,0.3315595614063004,0,1,1,5
0.9192640750301483,0.005781064061263135,0.07495486090858869,1,0,0,5
0.11745201886861463,0.4075664142525141,0.4749815668788713,1,1,2,2
0.6793089818531054,0.016215543780588492,0.30447547436630623,1,0,1,4
0.37056495662118805,0.1844287421957273,0.4450063011830847,0,0,0,5
0.3912120808373125,0.4114886581343984,0.19729926102828904,1,0,0,3
0.13634434361525294,0.7852493836568024,0.07840627272794456,1,1,2,1
0.1966761526421976,0.6547911981759598,0.1485326491818426,0,1,2,4
0.3435763571463291,0.49978872247202066,0.15663492038165017,1,0,0,2
0.7512138249753769,0.10968923009543682,0.13909694492918634,0,0,1,5
0.10091327389088972,0.5185640039282142,0.3805227221808961,1,0,0,1
0.05943507310837629,0.7872277083699708,0.15333721852165286,1,1,1,3
0.7116369750491148,0.1745684467460255,0.11379457820485961,0,1,1,5
0.44048377686530327,0.27665469704162077,0.282861526093076,0,0,1,2
0.13295835239806514,0.14465572768106047,0.7223859199208743,0,1,0,5
0.33166119866943683,0.0012288538451546284,0.6671099474854085,0,0,2,2
0.7606734342692186,0.22876014811486117,0.010566417615920181,1,0,2,5
0.4832238291693242,0.26998864197993566,0.2467875288507403,1,1,1,5
0.5694931655614552,0.38274194337897244,0.04776489105957241,0,1,0,4
0.346533148531876,0.45014277174739037,0.20332407972073357,1,1,2,5
0.32500283189859314,0.464220220495077,0.2107769476063297,0,0,2,1
0.3139549266111306,0.3132377526254255,0.37280732076344403,0,1,2,4
0.6800126172060057,0.13125110293043885,0.18873627986355535,1,1,2,2
0.6959692318622834,0.11140814044702776,0.19262262769068872,1,1,2,4
0.37879313143148896,0.30595041621661206,0.31525645235189903,0,0,0,3
0.0665446487542506,0.1968595280883177,0.7365958231574318,0,1,2,5
0.38515152074814435,0.16784139326243253,0.447007085989423,1,1,0,1
0.07875585741365453,0.0887305702094261,0.8325135723769194,1,0,1,4
0.4921543941890455,0.3355269656028988,0.17231864020805582,1,1,0,2
0.11913358351872676,0.1034311661609473,0.7774352503203259,1,1,2,3
0.49606539819661094,0.41326801031757415,0.0906665914858148,1,1,0,3
0.1044729767654895,0.1320808740745715,0.763446149159939,1,0,1,5
0.300601072737828,0.647861803899076,0.0515371233630961,0,0,2,4
0.19601612425283677,0.7981264597538197,0.0058574159933435345,1,0,0,1
0.5295406666843686,0.282633281458074,0.1878260518575575,0,0,0,3
0.6337704891333351,0.14440044010477868,0.22182907076188632,1,1,0,4
0.11293836591531484,0.8005440680172439,0.08651756606744124,0,0,2,1
0.14680901433039573,0.4481461095797655,0.40504487608983886,1,1,0,5
0.02435219843980537,0.029815799869607182,0.9458320016905875,1,1,1,2
0.016408229899030978,0.17496652240097604,0.8086252476999929,1,0,2,1
0.34871522865929,0.5861218343390742,0.0651629370016358,0,0,1,2
0.13893010116122,0.5696864654883722,0.2913834333504078,1,0,1,5
0.4818480946468504,0.13928508216406926,0.3788668231890805,0,1,0,5
0.28538510871692807,0.018063595072206458,0.6965512962108654,0,0,2,1
0.06553744574012685,0.38386738733548564,0.5505951669243875,1,0,0,1
0.25634992854548017,0.3992359842497849,0.3444140872047349,1,1,2,2
0.28018715209546563,0.0463212450571054,0.6734916028474288,0,1,1,4
0.09119078763212739,0.17032520558416606,0.7384840067837066,0,0,2,2
0.47528840279257484,0.028890885724843784,0.4958207114825813,1,0,1,3
0.3685664086299793,0.588574900991137,0.042858690378883686,0,0,0,1
0.19469990577925353,0.7560782619176584,0.04922183230308821,0,0,1,2
0.26388321700825534,0.31874461446208646,0.4173721685296582,1,1,0,5
0.08572929526949076,0.883764651643222,0.03050605308728728,1,1,2,1
0.04440807042597441,0.23267547168829503,0.7229164578857307,1,1,0,2
0.37051313340409286,0.49252364428816015,0.13696322230774705,1,0,2,4
0.8421329707834394,0.00396845816210556,0.15389857105445517,0,0,0,4
0.06506264081989213,0.8087623932420781,0.1261749659380298,0,0,1,3
0.032143758902127416,0.15065953739662805,0.8171967037012446,1,0,1,3
0.08527494747649808,0.18432258102557197,0.7304024714979298,1,1,2,5
0.09177235001694213,0.2904187681873506,0.6178088817957074,1,1,1,5
0.09248995815297387,0.02767566870768262,0.8798343731393434,1,1,1,5
0.035742546116497985,0.8561530431284547,0.10810441075504731,0,0,1,2
0.0046387939817601545,0.4238892363352817,0.5714719696829581,1,0,0,4
0.5462052079039035,0.3910997959309984,0.06269499616509805,1,1,0,5
0.029195417780966102,0.9390498323320757,0.03175474988695821,0,0,0,2
0.8232634533294818,0.1456917656359156,0.03104478103460249,1,0,0,2
0.2385038367015862,0.4092319863406587,0.35226417695775514,1,0,1,4
0.8588095284493497,0.09617287318199862,0.04501759836865156,1,1,0,3
0.3615752727497262,0.32221598343817,0.31620874381210373,1,0,1,2
0.11382564593294546,0.031221578626607512,0.854952775440447,1,0,2,3
0.0990938058332102,0.5882374373563659,0.31266875681042394,0,0,2,2
0.5210737799800355,0.47331799979341244,0.0056082202265521006,1,0,1,3
0.5515899838207258,0.3358267350517629,0.11258328112751133,0,0,1,2
0.27291621108021996,0.4776209583642905,0.24946283055548946,0,0,1,2
0.2638672855057815,0.5954481779711442,0.14068453652307444,0,0,2,2
0.4885671283363386,0.23913613193861064,0.2722967397250508,1,0,1,2
0.4693837233649358,0.10244014654068145,0.4281761300943827,0,0,2,2
0.33532062568798,0.031376415701777335,0.6333029586102428,1,0,1,2
0.39762007467316396,0.18260522964209747,0.41977469568473863,1,0,2,2
0.4512638026394227,0.102534925041922,0.4462012723186555,1,0,2,2
0.044193640345831384,0.8456139077749735,0.11019245187919512,0,0,2,2
0.09245407871114122,0.7311244716248548,0.1764214496640042,0,0,2,2
0.8325896901393326,0.010557037662561707,0.1568532721981055,0,0,2,2
0.5131559738739887,0.24229974314290145,0.24454428298310973,1,0,2,2
0.32664423039254853,0.295211771945176,0.37814399766227547,1,0,2,2
0.14330397528615238,0.6165676933165164,0.24012833139733136,1,0,1,2
0.3956704077023715,0.4068150195763245,0.19751457272130407,0,0,2,2
0.13636566576343725,0.18261879596297695,0.6810155382735859,1,0,1,3
0.10554910115385016,0.6042413146568741,0.29020958418927584,1,0,2,3
0.5123553604022067,0.23871529584319917,0.24892934375459408,1,0,1,3
0.30946248984879016,0.6204148548022701,0.07012265534893969,1,0,1,2
0.28602562589463254,0.7093226485690983,0.004651725536269202,1,0,2,2
0.5105730063907742,0.06291171919197978,0.42651527441724596,0,0,2,3
0.10419954099703475,0.3590174476700052,0.53678301133296,1,0,2,2
0.5711183165846841,0.21590495710831537,0.21297672630700057,0,0,1,3
0.2873679481322453,0.6196304779275562,0.09300157394019852,1,0,1,3
0.21870919427316365,0.17278670361273407,0.6085041021141022,1,0,1,2
0.46417532545859524,0.0270062746919343,0.5088183998494704,0,0,1,2
0.11421577517828681,0.5773520708701625,0.3084321539515507,1,0,2,3
0.22145016007645496,0.7372538878435516,0.04129595207999358,1,0,2,3
0.5305872550611667,0.06374881346563536,0.405663931473198,1,0,2,3
0.4408931364607773,0.1988246059051179,0.3602822576341047,0,0,1,3
0.14748069276910286,0.5450261024047952,0.30749320482610193,1,0,1,3
0.2867055653095531,0.5489554324743562,0.1643390022160907,1,0,2,2
0.12561588498187087,0.05684919179919803,0.8175349232189312,1,0,1,3
0.5101824690460718,0.3388438127306643,0.15097371822326403,0,0,1,3
0.21404791493794809,0.3672149797672254,0.41873710529482666,0,0,1,3
0.7789039313370888,0.0929856218392196,0.12811044682369174,0,0,1,2
0.6257306332087631,0.2762436164829519,0.09802575030828488,0,0,2,2
0.7058435450491334,0.293008889954705,0.0011475649961616935,1,0,1,2
0.0812695659145164,0.12539989114615552,0.7933305429393279,0,0,2,2
0.5309660451681598,0.06536167805122967,0.4036722767806106,1,0,1,2
0.5622155221757366,0.32901321789503923,0.10877125992922404,0,0,2,3
0.27738360839467385,0.02818123582837327,0.6944351557769529,1,0,1,3
0.49947613203585167,0.25847503149960604,0.2420488364645421,0,0,1,2
0.540594823511724,0.05175270440817527,0.40765247208010064,0,0,1,2
0.35385983048485725,0.28532774769435637,0.3608124218207864,1,0,2,2
0.6891827205002414,0.13603950631669676,0.17477777318306162,0,0,2,2
0.3393465950782122,0.2592828890099438,0.40137051591184403,1,0,2,2
0.015126106331438205,0.21251258839756312,0.7723613052709987,0,0,2,2
0.5287842260543135,0.0250967269488994,0.446119046996787,1,0,1,2
0.5510427623246081,0.10420475241372208,0.3447524852616699,1,0,2,3
0.381335047327726,0.4992706111954008,0.11939434147687318,0,0,2,3
0.044771370898903776,0.34407548122647413,0.6111531478746223,0,0,2,2
0.08013251823124544,0.6347562143325673,0.28511126743618725,0,0,2,3
0.23510343884068857,0.6039124455388274,0.1609841156204841,1,0,1,3
0.03825202447721072,0.7234604238409696,0.23828755168181978,1,0,2,3
0.7198300507124756,0.1716858020959701,0.10848414719155437,1,0,1,3
0.16179097289233324,0.5481784109977647,0.29003061610990205,0,0,2,3
0.030998921193105437,0.5858104085492217,0.3831906702576727,0,0,2,2
0.6703173937501059,0.3113532084262541,0.018329397823640035,1,0,2,2
0.3002031424954004,0.2177750499476289,0.4820218075569706,1,0,1,2
0.6019747593670896,0.32231783470584574,0.07570740592706485,0,0,1,2
0.40250970708231326,0.12065253925108607,0.47683775366660064,0,0,2,3
0.7338030315221054,0.05654869587943109,0.20964827259846358,0,0,1,2
0.32931307776991825,0.03692259836428319,0.6337643238657984,0,0,2,3
0.6053041248701175,0.196828989389153,0.19786688574072955,0,0,2,3
0.48231472888833,0.2842238537595889,0.23346141735208098,0,0,2,2
0.6117570250316199,0.1982755118066972,0.18996746316168292,1,0,1,3
0.35431716705016486,0.2401985732170956,0.4054842597327396,0,0,2,2
0.3594390797315235,0.4546457339603489,0.18591518630812776,0,0,1,3
0.7786098071499153,0.032175801671215636,0.18921439117886898,0,0,2,2
0.23262313078825467,0.48455718989752206,0.2828196793142233,1,0,2,2
0.027732715521603807,0.11400374835498268,0.8582635361234137,0,0,1,2
0.7763527961272703,0.0958379644329731,0.12780923943975667,1,0,2,2
0.45876885633358366,0.09913723661215187,0.44209390705426443,1,0,2,2
0.3634080375780621,0.06981533381472303,0.566776628607215,1,0,2,3
0.039577797925578695,0.8149050195908486,0.14551718248357268,0,0,1,2
0.1944787150395002,0.6570355607182046,0.14848572424229514,0,0,2,2
0.6436043287248822,0.32244215277066063,0.03395351850445724,1,0,2,3
0.9283732904238767,0.06241311316231124,0.009213596413812059,0,0,1,3
0.29449527035490536,0.38999820131926716,0.31550652832582743,1,0,1,2
0.553618327194562,0.1416946171892325,0.30468705561620546,0,0,1,3
0.42230510311193736,0.5241095523670604,0.053585344521002214,0,0,1,2
0.24113632134893934,0.15369964825232965,0.605164030398731,1,0,2,2
0.936414734901022,0.035321735181365534,0.028263529917612395,0,0,1,3
0.6667700176163461,0.089602048148533,0.24362793423512083,0,0,1,2
0.1884075358404598,0.036283569104788534,0.7753088950547518,1,0,1,3
0.6530296816212188,0.1317012402204188,0.21526907815836252,0,0,1,3
0.13572213155597934,0.3897884029762246,0.474489465467796,0,0,2,2
0.5794579320752405,0.09669227901309599,0.32384978891166355,0,0,1,2
0.03918232999235824,0.7630984358955822,0.19771923411205952,1,0,2,2
0.7315668203249003,0.12738852582460086,0.14104465385049894,0,0,2,2
0.1629846249505462,0.7794699224284906,0.057545452620963236,0,0,2,3
0.028450035199216066,0.8872627039659675,0.0842872608348163,0,0,2,3
0.12517039977166247,0.6353013064842216,0.23952829374411608,1,0,1,3
